time,rain_mm
2018-08-03 12:00:00,2.0570605993270874
2018-08-03 13:00:00,2.0818933844566345
2018-08-03 14:00:00,2.083614468574524
2018-08-03 15:00:00,2.084292471408844
2018-08-03 16:00:00,2.084292471408844
2018-08-03 17:00:00,2.085968852043152
2018-08-03 18:00:00,2.0891143940389156
2018-08-03 19:00:00,2.090664114803076
2018-08-03 20:00:00,2.0910962484776974
2018-08-03 21:00:00,2.0911782048642635
2018-08-03 22:00:00,2.0926459692418575
2018-08-03 23:00:00,2.094150986522436
2018-08-04 00:00:00,2.095127012580633
2018-08-04 01:00:00,0.0
2018-08-04 02:00:00,0.0
2018-08-04 03:00:00,0.0
2018-08-04 04:00:00,0.010740011930465698
2018-08-04 05:00:00,0.11097267270088196
2018-08-04 06:00:00,0.24563446640968323
2018-08-04 07:00:00,2.547062933444977
2018-08-04 08:00:00,3.050103783607483
2018-08-04 09:00:00,3.7316977977752686
2018-08-04 10:00:00,3.8372203707695007
2018-08-04 11:00:00,4.209637641906738
2018-08-04 12:00:00,4.523687064647675
2018-08-04 13:00:00,4.595734179019928
2018-08-04 14:00:00,4.598073661327362
2018-08-04 15:00:00,4.59975004196167
2018-08-04 16:00:00,4.600510001182556
2018-08-04 17:00:00,4.601016640663147
2018-08-04 18:00:00,4.6012550592422485
2018-08-04 19:00:00,4.60149347782135
2018-08-04 20:00:00,4.602894186973572
2018-08-04 21:00:00,4.6033114194869995
2018-08-04 22:00:00,4.604369401931763
2018-08-04 23:00:00,4.605904221534729
2018-08-05 00:00:00,4.613086581230164
2018-08-05 01:00:00,0.015987083315849304
2018-08-05 02:00:00,0.03851205110549927
2018-08-05 03:00:00,0.13934820890426636
2018-08-05 04:00:00,0.26046857237815857
2018-08-05 05:00:00,0.3654956817626953
2018-08-05 06:00:00,0.6352663040161133
2018-08-05 07:00:00,1.0139122605323792
2018-08-05 08:00:00,1.4329850673675537
2018-08-05 09:00:00,1.7943158745765686
2018-08-05 10:00:00,2.084480132907629
2018-08-05 11:00:00,2.3639067076146603
2018-08-05 12:00:00,2.5853191036731005
2018-08-05 13:00:00,2.6726603973656893
2018-08-05 14:00:00,2.7201578486710787
2018-08-05 15:00:00,2.8316874522715807
2018-08-05 16:00:00,2.855827333405614
2018-08-05 17:00:00,3.0299846548587084
2018-08-05 18:00:00,3.1466905493289232
2018-08-05 19:00:00,3.3564839977771044
2018-08-05 20:00:00,3.5807250533252954
2018-08-05 21:00:00,4.002651199698448
2018-08-05 22:00:00,4.664195701479912
2018-08-05 23:00:00,5.395127460360527
2018-08-06 00:00:00,7.099328562617302
2018-08-06 01:00:00,0.7814290001988411
2018-08-06 02:00:00,1.227639615535736
2018-08-06 03:00:00,1.6753729432821274
2018-08-06 04:00:00,2.09755077958107
2018-08-06 05:00:00,3.474671393632889
2018-08-06 06:00:00,3.852345049381256
2018-08-06 07:00:00,4.334490746259689
2018-08-06 08:00:00,5.107998847961426
2018-08-06 09:00:00,5.461994558572769
2018-08-06 10:00:00,5.571644753217697
2018-08-06 11:00:00,5.743291229009628
2018-08-06 12:00:00,5.969811230897903
2018-08-06 13:00:00,6.217215210199356
2018-08-06 14:00:00,6.410133093595505
2018-08-06 15:00:00,6.682798266410828
2018-08-06 16:00:00,6.921808235347271
2018-08-06 17:00:00,7.008085958659649
2018-08-06 18:00:00,7.071738131344318
2018-08-06 19:00:00,7.267613895237446
2018-08-06 20:00:00,7.818502373993397
2018-08-06 21:00:00,8.254055865108967
2018-08-06 22:00:00,8.876134641468525
2018-08-06 23:00:00,9.59352869540453
2018-08-07 00:00:00,10.2841192856431
2018-08-07 01:00:00,0.6894459947943687
2018-08-07 02:00:00,1.2752637267112732
2018-08-07 03:00:00,2.2461526095867157
2018-08-07 04:00:00,4.343971610069275
2018-08-07 05:00:00,6.887119263410568
2018-08-07 06:00:00,8.525427430868149
2018-08-07 07:00:00,9.197227656841278
2018-08-07 08:00:00,11.328313499689102
2018-08-07 09:00:00,13.818256556987762
2018-08-07 10:00:00,19.110824912786484
2018-08-07 11:00:00,21.320905536413193
2018-08-07 12:00:00,22.853154689073563
2018-08-07 13:00:00,24.07750114798546
2018-08-07 14:00:00,25.55776759982109
2018-08-07 15:00:00,27.06228196620941
2018-08-07 16:00:00,28.530102223157883
2018-08-07 17:00:00,30.0130732357502
2018-08-07 18:00:00,31.70037642121315
2018-08-07 19:00:00,32.63435885310173
2018-08-07 20:00:00,33.845845609903336
2018-08-07 21:00:00,34.95888039469719
2018-08-07 22:00:00,36.42158582806587
2018-08-07 23:00:00,38.67022320628166
2018-08-08 00:00:00,41.0139299929142
2018-08-08 01:00:00,2.358274534344673
2018-08-08 02:00:00,4.735557362437248
2018-08-08 03:00:00,6.680330261588097
2018-08-08 04:00:00,8.39059054851532
2018-08-08 05:00:00,9.771864861249924
2018-08-08 06:00:00,10.90904325246811
2018-08-08 07:00:00,12.450389564037323
2018-08-08 08:00:00,13.477295637130737
2018-08-08 09:00:00,14.926500618457794
2018-08-08 10:00:00,18.993183970451355
2018-08-08 11:00:00,20.355861634016037
2018-08-08 12:00:00,21.418554708361626
2018-08-08 13:00:00,22.32464961707592
2018-08-08 14:00:00,23.496141657233238
2018-08-08 15:00:00,24.9923225492239
2018-08-08 16:00:00,26.08690969645977
2018-08-08 17:00:00,27.303507551550865
2018-08-08 18:00:00,28.502991423010826
2018-08-08 19:00:00,29.39126454293728
2018-08-08 20:00:00,30.345043167471886
2018-08-08 21:00:00,31.201116740703583
2018-08-08 22:00:00,31.910933554172516
2018-08-08 23:00:00,32.62706845998764
2018-08-09 00:00:00,33.478714525699615
2018-08-09 01:00:00,0.812208279967308
2018-08-09 02:00:00,1.2103766202926636
2018-08-09 03:00:00,1.5328042209148407
2018-08-09 04:00:00,2.0966269075870514
2018-08-09 05:00:00,2.756163477897644
2018-08-09 06:00:00,4.597112536430359
2018-08-09 07:00:00,6.135143339633942
2018-08-09 08:00:00,7.169619202613831
2018-08-09 09:00:00,7.925495505332947
2018-08-09 10:00:00,8.495934307575226
2018-08-09 11:00:00,9.311951696872711
2018-08-09 12:00:00,9.982354938983917
2018-08-09 13:00:00,10.304704308509827
2018-08-09 14:00:00,10.524548590183258
2018-08-09 15:00:00,10.630771517753601
2018-08-09 16:00:00,10.712258517742157
2018-08-09 17:00:00,10.973230004310608
2018-08-09 18:00:00,11.37486845254898
2018-08-09 19:00:00,11.637680232524872
2018-08-09 20:00:00,12.050524353981018
2018-08-09 21:00:00,12.499801814556122
2018-08-09 22:00:00,13.062849640846252
2018-08-09 23:00:00,13.16601037979126
2018-08-10 00:00:00,13.32341879606247
2018-08-10 01:00:00,0.26143062859773636
2018-08-10 02:00:00,0.4992261528968811
2018-08-10 03:00:00,0.6990283727645874
2018-08-10 04:00:00,0.8001476526260376
2018-08-10 05:00:00,0.8927322924137115
2018-08-10 06:00:00,1.1287704110145569
2018-08-10 07:00:00,1.4324337244033813
2018-08-10 08:00:00,3.227703273296356
2018-08-10 09:00:00,3.886498510837555
2018-08-10 10:00:00,5.721978843212128
2018-08-10 11:00:00,7.0405080914497375
2018-08-10 12:00:00,7.78573751449585
2018-08-10 13:00:00,8.588343858718872
2018-08-10 14:00:00,9.019866585731506
2018-08-10 15:00:00,9.19920951128006
2018-08-10 16:00:00,9.389802813529968
2018-08-10 17:00:00,9.628847241401672
2018-08-10 18:00:00,9.909510612487793
2018-08-10 19:00:00,10.27321070432663
2018-08-10 20:00:00,10.567285120487213
2018-08-10 21:00:00,10.816529393196106
2018-08-10 22:00:00,11.062227189540863
2018-08-10 23:00:00,11.324159801006317
2018-08-11 00:00:00,11.661410331726074
2018-08-11 01:00:00,0.6309039890766144
2018-08-11 02:00:00,1.177329570055008
2018-08-11 03:00:00,1.5520770102739334
2018-08-11 04:00:00,1.7546117305755615
2018-08-11 05:00:00,1.9683130085468292
2018-08-11 06:00:00,2.3379847407341003
2018-08-11 07:00:00,3.2546892762184143
2018-08-11 08:00:00,3.802407532930374
2018-08-11 09:00:00,4.521157592535019
2018-08-11 10:00:00,5.258489400148392
2018-08-11 11:00:00,6.003439426422119
2018-08-11 12:00:00,6.604952272027731
2018-08-11 13:00:00,6.823041941970587
2018-08-11 14:00:00,6.874849554151297
2018-08-11 15:00:00,6.896582897752523
2018-08-11 16:00:00,6.9406419061124325
2018-08-11 17:00:00,6.989778485149145
2018-08-11 18:00:00,7.298597600311041
2018-08-11 19:00:00,7.386715617030859
2018-08-11 20:00:00,7.941769436001778
2018-08-11 21:00:00,8.50788690149784
2018-08-11 22:00:00,9.392449632287025
2018-08-11 23:00:00,11.188039556145668
2018-08-12 00:00:00,13.34323175251484
2018-08-12 01:00:00,1.9669532775878906
2018-08-12 02:00:00,3.4830160439014435
2018-08-12 03:00:00,4.8638153821229935
2018-08-12 04:00:00,6.662968546152115
2018-08-12 05:00:00,8.415095508098602
2018-08-12 06:00:00,9.499862790107727
2018-08-12 07:00:00,9.753212332725525
2018-08-12 08:00:00,10.239794850349426
2018-08-12 09:00:00,10.98492182791233
2018-08-12 10:00:00,11.80926151573658
2018-08-12 11:00:00,13.102496042847633
2018-08-12 12:00:00,14.265554025769234
2018-08-12 13:00:00,15.106821432709694
2018-08-12 14:00:00,15.989633277058601
2018-08-12 15:00:00,17.00606383383274
2018-08-12 16:00:00,18.250809982419014
2018-08-12 17:00:00,19.52713169157505
2018-08-12 18:00:00,20.976418629288673
2018-08-12 19:00:00,22.037403658032417
2018-08-12 20:00:00,22.988276556134224
2018-08-12 21:00:00,24.150671437382698
2018-08-12 22:00:00,25.61587654054165
2018-08-12 23:00:00,26.355545967817307
2018-08-13 00:00:00,26.8877986818552
2018-08-13 01:00:00,0.7060691714286804
2018-08-13 02:00:00,1.47252157330513
2018-08-13 03:00:00,2.0570941269397736
2018-08-13 04:00:00,2.5158151984214783
2018-08-13 05:00:00,2.9990822076797485
2018-08-13 06:00:00,4.00378555059433
2018-08-13 07:00:00,5.698919296264648
2018-08-13 08:00:00,7.7331215143203735
2018-08-13 09:00:00,9.812906384468079
2018-08-13 10:00:00,11.85087114572525
2018-08-13 11:00:00,14.681003987789154
2018-08-13 12:00:00,16.43003523349762
2018-08-13 13:00:00,18.352247774600983
2018-08-13 14:00:00,20.352594554424286
2018-08-13 15:00:00,22.32298254966736
2018-08-13 16:00:00,25.022871792316437
2018-08-13 17:00:00,27.435868978500366
2018-08-13 18:00:00,29.00424599647522
2018-08-13 19:00:00,30.69433569908142
2018-08-13 20:00:00,32.339662313461304
2018-08-13 21:00:00,34.51329469680786
2018-08-13 22:00:00,36.58735752105713
2018-08-13 23:00:00,37.83924877643585
2018-08-14 00:00:00,38.958922028541565
2018-08-14 01:00:00,1.6771983355283737
2018-08-14 02:00:00,3.880007192492485
2018-08-14 03:00:00,6.973031908273697
2018-08-14 04:00:00,9.779751300811768
2018-08-14 05:00:00,12.921251356601715
2018-08-14 06:00:00,16.37253910303116
2018-08-14 07:00:00,22.16130495071411
2018-08-14 08:00:00,28.646692633628845
2018-08-14 09:00:00,34.81746464967728
2018-08-14 10:00:00,39.826467633247375
2018-08-14 11:00:00,45.21483927965164
2018-08-14 12:00:00,51.252804696559906
2018-08-14 13:00:00,57.22177028656006
2018-08-14 14:00:00,61.88063323497772
2018-08-14 15:00:00,65.97571820020676
2018-08-14 16:00:00,70.23371756076813
2018-08-14 17:00:00,74.76688176393509
2018-08-14 18:00:00,79.01237905025482
2018-08-14 19:00:00,83.6724117398262
2018-08-14 20:00:00,87.15379238128662
2018-08-14 21:00:00,92.11953729391098
2018-08-14 22:00:00,97.65616059303284
2018-08-14 23:00:00,102.70047932863235
2018-08-15 00:00:00,107.06743597984314
2018-08-15 01:00:00,3.730025142431259
2018-08-15 02:00:00,6.476410664618015
2018-08-15 03:00:00,10.099263861775398
2018-08-15 04:00:00,15.257813036441803
2018-08-15 05:00:00,22.21529558300972
2018-08-15 06:00:00,29.005080461502075
2018-08-15 07:00:00,33.43868628144264
2018-08-15 08:00:00,37.78645396232605
2018-08-15 09:00:00,41.034359484910965
2018-08-15 10:00:00,44.28313300013542
2018-08-15 11:00:00,47.32672497630119
2018-08-15 12:00:00,49.68049004673958
2018-08-15 13:00:00,51.81003734469414
2018-08-15 14:00:00,55.03669008612633
2018-08-15 15:00:00,61.424970626831055
2018-08-15 16:00:00,70.71786373853683
2018-08-15 17:00:00,81.26029372215271
2018-08-15 18:00:00,90.39264917373657
2018-08-15 19:00:00,100.18517076969147
2018-08-15 20:00:00,108.517587184906
2018-08-15 21:00:00,115.12817442417145
2018-08-15 22:00:00,120.61600387096405
2018-08-15 23:00:00,125.54866075515747
2018-08-16 00:00:00,129.57049906253815
2018-08-16 01:00:00,3.52520402520895
2018-08-16 02:00:00,7.228199392557144
2018-08-16 03:00:00,10.394610464572906
2018-08-16 04:00:00,13.889923691749573
2018-08-16 05:00:00,19.05672252178192
2018-08-16 06:00:00,24.22761544585228
2018-08-16 07:00:00,32.8415110707283
2018-08-16 08:00:00,39.451565593481064
2018-08-16 09:00:00,45.86523771286011
2018-08-16 10:00:00,50.611890852451324
2018-08-16 11:00:00,55.08670210838318
2018-08-16 12:00:00,59.13426727056503
2018-08-16 13:00:00,62.29082494974136
2018-08-16 14:00:00,65.60922414064407
2018-08-16 15:00:00,68.75116378068924
2018-08-16 16:00:00,72.01957702636719
2018-08-16 17:00:00,75.74693858623505
2018-08-16 18:00:00,80.36649972200394
2018-08-16 19:00:00,82.88485556840897
2018-08-16 20:00:00,86.13801747560501
2018-08-16 21:00:00,90.20034968852997
2018-08-16 22:00:00,92.83974766731262
2018-08-16 23:00:00,94.84507143497467
2018-08-17 00:00:00,96.52630239725113
2018-08-17 01:00:00,1.2300778180360794
2018-08-17 02:00:00,2.1941233426332474
2018-08-17 03:00:00,3.8990043103694916
2018-08-17 04:00:00,5.616366863250732
2018-08-17 05:00:00,7.599402219057083
2018-08-17 06:00:00,9.501416236162186
2018-08-17 07:00:00,10.903880000114441
2018-08-17 08:00:00,13.56106624007225
2018-08-17 09:00:00,15.571415424346924
2018-08-17 10:00:00,16.772598028182983
2018-08-17 11:00:00,18.917955458164215
2018-08-17 12:00:00,21.08209952712059
2018-08-17 13:00:00,22.020962089300156
2018-08-17 14:00:00,22.81266078352928
2018-08-17 15:00:00,23.75730499625206
2018-08-17 16:00:00,24.99156817793846
2018-08-17 17:00:00,25.903869420289993
2018-08-17 18:00:00,26.534881442785263
2018-08-17 19:00:00,27.56143920123577
2018-08-17 20:00:00,28.41716818511486
2018-08-17 21:00:00,28.96617166697979
2018-08-17 22:00:00,29.261430725455284
2018-08-17 23:00:00,29.762404039502144
2018-08-18 00:00:00,30.51922842860222
2018-08-18 01:00:00,0.38637034595012665
2018-08-18 02:00:00,0.914495438337326
2018-08-18 03:00:00,2.4491101503372192
2018-08-18 04:00:00,4.271902143955231
2018-08-18 05:00:00,6.3615962862968445
2018-08-18 06:00:00,7.501859217882156
2018-08-18 07:00:00,8.499136194586754
2018-08-18 08:00:00,10.28602384030819
2018-08-18 09:00:00,10.784739628434181
2018-08-18 10:00:00,12.920008972287178
2018-08-18 11:00:00,14.187978580594063
2018-08-18 12:00:00,15.875646844506264
2018-08-18 13:00:00,17.054343596100807
2018-08-18 14:00:00,17.897019162774086
2018-08-18 15:00:00,19.54798586666584
2018-08-18 16:00:00,20.714225247502327
2018-08-18 17:00:00,21.347912028431892
2018-08-18 18:00:00,21.872470155358315
2018-08-18 19:00:00,22.50472642481327
2018-08-18 20:00:00,23.68929423391819
2018-08-18 21:00:00,24.475717917084694
2018-08-18 22:00:00,24.876968935132027
2018-08-18 23:00:00,25.513360276818275
2018-08-19 00:00:00,26.494892314076424
2018-08-19 01:00:00,0.7688682526350021
2018-08-19 02:00:00,1.211581751704216
2018-08-19 03:00:00,1.531071960926056
2018-08-19 04:00:00,2.1100379526615143
2018-08-19 05:00:00,2.489127218723297
2018-08-19 06:00:00,4.2220428586006165
2018-08-19 07:00:00,6.917323917150497
2018-08-19 08:00:00,8.104078471660614
2018-08-19 09:00:00,9.313829243183136
2018-08-19 10:00:00,11.480793356895447
2018-08-19 11:00:00,12.013375759124756
2018-08-19 12:00:00,14.121174812316895
2018-08-19 13:00:00,14.30518925189972
2018-08-19 14:00:00,14.441728591918945
2018-08-19 15:00:00,14.765344560146332
2018-08-19 16:00:00,15.053622424602509
2018-08-19 17:00:00,15.268728137016296
2018-08-19 18:00:00,15.491649508476257
2018-08-19 19:00:00,15.745311975479126
2018-08-19 20:00:00,15.87572693824768
2018-08-19 21:00:00,16.120418906211853
2018-08-19 22:00:00,16.718998551368713
2018-08-19 23:00:00,17.33805239200592
2018-08-20 00:00:00,17.816588282585144
2018-08-20 01:00:00,0.4892144352197647
2018-08-20 02:00:00,1.3447850942611694
2018-08-20 03:00:00,1.8146485090255737
2018-08-20 04:00:00,2.274245023727417
2018-08-20 05:00:00,2.7910619974136353
2018-08-20 06:00:00,3.0439943075180054
2018-08-20 07:00:00,5.335867404937744
2018-08-20 08:00:00,6.614260375499725
2018-08-20 09:00:00,7.453955709934235
2018-08-20 10:00:00,8.123986423015594
2018-08-20 11:00:00,8.453942835330963
2018-08-20 12:00:00,9.027071297168732
2018-08-20 13:00:00,9.380467236042023
2018-08-20 14:00:00,9.460397064685822
2018-08-20 15:00:00,9.572677314281464
2018-08-20 16:00:00,9.743660688400269
2018-08-20 17:00:00,9.948879480361938
2018-08-20 18:00:00,10.35705953836441
2018-08-20 19:00:00,10.579101741313934
2018-08-20 20:00:00,10.649099946022034
2018-08-20 21:00:00,10.826468467712402
2018-08-20 22:00:00,11.386282742023468
2018-08-20 23:00:00,11.838041245937347
2018-08-21 00:00:00,12.172117829322815
2018-08-21 01:00:00,0.2741273492574692
2018-08-21 02:00:00,0.5556065589189529
2018-08-21 03:00:00,0.86209736764431
2018-08-21 04:00:00,0.9546391665935516
2018-08-21 05:00:00,1.0968223214149475
2018-08-21 06:00:00,1.3417676091194153
2018-08-21 07:00:00,1.5576109290122986
2018-08-21 08:00:00,2.027259673923254
2018-08-21 09:00:00,2.7283295057713985
2018-08-21 10:00:00,3.3764406107366085
2018-08-21 11:00:00,4.511089529842138
2018-08-21 12:00:00,5.597190465778112
2018-08-21 13:00:00,5.838529672473669
2018-08-21 14:00:00,5.989187862724066
2018-08-21 15:00:00,6.101855542510748
2018-08-21 16:00:00,6.132201757282019
2018-08-21 17:00:00,6.14971062168479
2018-08-21 18:00:00,6.1865090392529964
2018-08-21 19:00:00,6.325000431388617
2018-08-21 20:00:00,6.638923194259405
2018-08-21 21:00:00,7.220383733510971
2018-08-21 22:00:00,7.649075239896774
2018-08-21 23:00:00,8.260291069746017
2018-08-22 00:00:00,8.702751249074936
2018-08-22 01:00:00,0.20294450223445892
2018-08-22 02:00:00,0.2700798213481903
2018-08-22 03:00:00,0.3269575536251068
2018-08-22 04:00:00,0.39410218596458435
2018-08-22 05:00:00,0.51923468708992
2018-08-22 06:00:00,0.6521455943584442
2018-08-22 07:00:00,1.2369677424430847
2018-08-22 08:00:00,1.3302937150001526
2018-08-22 09:00:00,2.1898015402257442
2018-08-22 10:00:00,2.42913281545043
2018-08-22 11:00:00,3.4283376298844814
2018-08-22 12:00:00,4.693975206464529
2018-08-22 13:00:00,4.95581841096282
2018-08-22 14:00:00,4.99420752748847
2018-08-22 15:00:00,5.003014113754034
2018-08-22 16:00:00,5.010658409446478
2018-08-22 17:00:00,5.0190226174890995
2018-08-22 18:00:00,5.024203564971685
2018-08-22 19:00:00,5.025224294513464
2018-08-22 20:00:00,5.028174724429846
2018-08-22 21:00:00,5.0294785760343075
2018-08-22 22:00:00,5.030491854995489
2018-08-22 23:00:00,5.034790839999914
2018-08-23 00:00:00,5.038076546043158
2018-08-23 01:00:00,0.0012172386050224304
2018-08-23 02:00:00,0.0013727694749832153
2018-08-23 03:00:00,0.007459893822669983
2018-08-23 04:00:00,0.10787323117256165
2018-08-23 05:00:00,0.2592317759990692
2018-08-23 06:00:00,0.4498399794101715
2018-08-23 07:00:00,0.6902627646923065
2018-08-23 08:00:00,0.8540451526641846
2018-08-23 09:00:00,1.037508249282837
2018-08-23 10:00:00,1.2122690677642822
2018-08-23 11:00:00,1.3628900051116943
2018-08-23 12:00:00,1.4978423714637756
2018-08-23 13:00:00,1.5166327357292175
2018-08-23 14:00:00,1.5229061245918274
2018-08-23 15:00:00,1.5229061245918274
2018-08-23 16:00:00,1.523926854133606
2018-08-23 17:00:00,1.5249475836753845
2018-08-23 18:00:00,1.5254318714141846
2018-08-23 19:00:00,1.541733741760254
2018-08-23 20:00:00,1.5982389450073242
2018-08-23 21:00:00,1.651957631111145
2018-08-23 22:00:00,1.6804784536361694
2018-08-23 23:00:00,1.706644892692566
2018-08-24 00:00:00,1.7115771770477295
2018-08-24 01:00:00,0.00046566128730773926
2018-08-24 02:00:00,0.0009723007678985596
2018-08-24 03:00:00,0.0017210841178894043
2018-08-24 04:00:00,0.007759779691696167
2018-08-24 05:00:00,0.05309656262397766
2018-08-24 06:00:00,0.17323344945907593
2018-08-24 07:00:00,0.2757832407951355
2018-08-24 08:00:00,0.4190877079963684
2018-08-24 09:00:00,0.5648136138916016
2018-08-24 10:00:00,0.7357597351074219
2018-08-24 11:00:00,0.929616391658783
2018-08-24 12:00:00,1.029573380947113
2018-08-24 13:00:00,1.0328590869903564
2018-08-24 14:00:00,1.0333359241485596
2018-08-24 15:00:00,1.0333359241485596
2018-08-24 16:00:00,1.0333359241485596
2018-08-24 17:00:00,1.0333359241485596
2018-08-24 18:00:00,1.0333359241485596
2018-08-24 19:00:00,1.0335072875022888
2018-08-24 20:00:00,1.0335072875022888
2018-08-24 21:00:00,1.0335072875022888
2018-08-24 22:00:00,1.0335072875022888
2018-08-24 23:00:00,1.0336712002754211
2018-08-25 00:00:00,1.0338202118873596
2018-08-25 01:00:00,0.0
2018-08-25 02:00:00,0.0
2018-08-25 03:00:00,0.0
2018-08-25 04:00:00,0.0029765069484710693
2018-08-25 05:00:00,0.0672750174999237
2018-08-25 06:00:00,0.1889653503894806
2018-08-25 07:00:00,0.3648623824119568
2018-08-25 08:00:00,0.6752535700798035
2018-08-25 09:00:00,1.0014623403549194
2018-08-25 10:00:00,1.2744367122650146
2018-08-25 11:00:00,1.6030371189117432
2018-08-25 12:00:00,1.81492418050766
2018-08-25 13:00:00,1.845620572566986
2018-08-25 14:00:00,1.845620572566986
2018-08-25 15:00:00,1.845620572566986
2018-08-25 16:00:00,1.8473193049430847
2018-08-25 17:00:00,1.8473193049430847
2018-08-25 18:00:00,1.8473193049430847
2018-08-25 19:00:00,1.8474757671356201
2018-08-25 20:00:00,1.8484964966773987
2018-08-25 21:00:00,1.8489807844161987
2018-08-25 22:00:00,1.8489807844161987
2018-08-25 23:00:00,1.8489807844161987
2018-08-26 00:00:00,1.8489807844161987
2018-08-26 01:00:00,0.0001564621925354004
2018-08-26 02:00:00,0.0001564621925354004
2018-08-26 03:00:00,0.0006631016731262207
2018-08-26 04:00:00,0.08043646812438965
2018-08-26 05:00:00,0.22369623184204102
2018-08-26 06:00:00,0.2872869372367859
2018-08-26 07:00:00,0.9488612413406372
2018-08-26 08:00:00,1.1020749807357788
2018-08-26 09:00:00,1.1873245239257812
2018-08-26 10:00:00,2.705782651901245
2018-08-26 11:00:00,4.376105964183807
2018-08-26 12:00:00,4.532858729362488
2018-08-26 13:00:00,4.549622535705566
2018-08-26 14:00:00,4.549622535705566
2018-08-26 15:00:00,4.549622535705566
2018-08-26 16:00:00,4.556424915790558
2018-08-26 17:00:00,4.561096429824829
2018-08-26 18:00:00,4.561580717563629
2018-08-26 19:00:00,4.5806244015693665
2018-08-26 20:00:00,4.6463534235954285
2018-08-26 21:00:00,4.732760600745678
2018-08-26 22:00:00,4.847000353038311
2018-08-26 23:00:00,4.9447594210505486
2018-08-27 00:00:00,4.999700002372265
2018-08-27 01:00:00,0.010313466191291809
2018-08-27 02:00:00,0.028600916266441345
2018-08-27 03:00:00,0.05661696195602417
2018-08-27 04:00:00,0.084754079580307
2018-08-27 05:00:00,0.12662261724472046
2018-08-27 06:00:00,0.15800446271896362
2018-08-27 07:00:00,0.22006407380104065
2018-08-27 08:00:00,0.2716928720474243
2018-08-27 09:00:00,1.3841763138771057
2018-08-27 10:00:00,1.7439275979995728
2018-08-27 11:00:00,2.3695454001426697
2018-08-27 12:00:00,2.411574125289917
2018-08-27 13:00:00,2.480804920196533
2018-08-27 14:00:00,2.516224980354309
2018-08-27 15:00:00,2.537071704864502
2018-08-27 16:00:00,2.631865441799164
2018-08-27 17:00:00,2.671867609024048
2018-08-27 18:00:00,2.689540386199951
2018-08-27 19:00:00,3.077194094657898
2018-08-27 20:00:00,4.021763801574707
2018-08-27 21:00:00,4.286490380764008
2018-08-27 22:00:00,4.364900290966034
2018-08-27 23:00:00,4.388846457004547
2018-08-28 00:00:00,4.407763481140137
2018-08-28 01:00:00,0.022785738110542297
2018-08-28 02:00:00,0.05888752639293671
2018-08-28 03:00:00,0.11024624109268188
2018-08-28 04:00:00,0.13623759150505066
2018-08-28 05:00:00,0.37896260619163513
2018-08-28 06:00:00,0.5739256739616394
